Location_Code,Whole_House_Pct,Flat_Pct
E01012984,0.9674355495251018,0.029850746268656716
E01012985,0.9896238651102465,0.010376134889753566
E01012976,0.9808,0.0192
E01012979,0.954248366013072,0.0457516339869281
E01012980,0.6612903225806451,0.33755760368663595
E01012982,0.7717391304347826,0.22826086956521738
E01012779,0.98989898989899,0.010101010101010102
E01012780,0.9397394136807817,0.06026058631921824
E01012781,0.9260780287474333,0.07392197125256673
E01012832,0.921146953405018,0.07885304659498207
E01033105,0.9930191972076788,0.005235602094240838
E01033106,0.8724202626641651,0.1275797373358349
E01033107,0.9842829076620825,0.015717092337917484
E01033108,0.9928571428571429,0.007142857142857143
E01012782,0.8078231292517006,0.1921768707482993
E01012785,0.8220640569395018,0.17793594306049823
E01012786,0.9807692307692307,0.019230769230769232
E01012787,0.8548621190130624,0.14513788098693758
E01012788,0.9677966101694915,0.03220338983050847
E01012789,0.9147005444646098,0.0852994555353902
E01012875,0.5676646706586826,0.43233532934131735
E01012876,0.9769784172661871,0.02158273381294964
E01012877,0.9807692307692307,0.01730769230769231
E01012878,0.9742813918305597,0.025718608169440244
E01012879,0.672,0.328
E01012778,0.9618874773139746,0.038112522686025406
E01012783,0.7607476635514019,0.23925233644859814
E01012784,0.9330024813895782,0.06699751861042183
E01012790,0.9283333333333333,0.07166666666666667
E01012906,0.921090387374462,0.07890961262553801
E01012908,0.907258064516129,0.09274193548387097
E01012764,0.9517857142857142,0.048214285714285716
E01012765,0.950920245398773,0.049079754601226995
E01012768,0.9093444909344491,0.09065550906555091
E01012769,0.8859154929577465,0.11408450704225352
E01012829,0.9357045143638851,0.06429548563611491
E01012830,0.9983948635634029,0.0016051364365971107
E01012905,0.924114671163575,0.07419898819561552
E01012910,0.9957716701902748,0.004228329809725159
E01012912,0.9947916666666666,0.005208333333333333
E01012822,0.96274217585693,0.037257824143070044
E01012904,0.8123209169054442,0.18624641833810887
E01012907,0.92,0.08
E01012909,0.9235880398671097,0.07641196013289037
E01012911,0.9740518962075848,0.02594810379241517
E01012873,0.956989247311828,0.041474654377880185
E01012874,0.9633587786259542,0.0366412213740458
E01012880,0.9393939393939394,0.06060606060606061
E01012881,0.9104704097116844,0.08952959028831563
E01012915,0.9213313161875946,0.07866868381240545
E01012917,0.9022277227722773,0.09777227722772278
E01012918,0.9423076923076923,0.057692307692307696
E01012833,0.9226100151745068,0.07587253414264036
E01012835,0.9474671669793621,0.0525328330206379
E01012836,0.6975308641975309,0.30246913580246915
E01012839,0.9823321554770318,0.015901060070671377
E01012840,0.9246987951807228,0.07530120481927711
E01012824,0.9263005780346821,0.07369942196531792
E01012825,0.9332365747460087,0.06676342525399129
E01012834,0.9563318777292577,0.043668122270742356
E01012837,0.8601583113456465,0.13984168865435356
E01012838,0.9693053311793215,0.030694668820678513
E01012821,0.594553706505295,0.405446293494705
E01012823,0.9388083735909822,0.061191626409017714
E01012826,0.9931129476584022,0.006887052341597796
E01012827,0.712258064516129,0.28774193548387095
E01012828,0.9321789321789322,0.06782106782106782
E01012766,0.9895470383275261,0.010452961672473868
E01012767,0.8159203980099502,0.18407960199004975
E01012914,0.597953216374269,0.40058479532163743
E01012916,0.8330975954738331,0.16548797736916548
E01012812,0.975517890772128,0.02448210922787194
E01012813,0.9606986899563319,0.039301310043668124
E01012814,0.9968553459119497,0.0031446540880503146
E01012815,0.9956268221574344,0.004373177842565598
E01012818,0.9961389961389961,0.003861003861003861
E01012791,0.9867256637168141,0.01327433628318584
E01012792,0.960546282245827,0.03945371775417299
E01012793,0.7870370370370371,0.21296296296296297
E01012794,0.9493087557603687,0.05069124423963134
E01012913,0.85,0.15
E01012761,0.46673936750272627,0.5321701199563795
E01012868,0.736986301369863,0.26301369863013696
E01012869,0.7089871611982882,0.29101283880171186
E01012871,0.8310038119440915,0.16899618805590852
E01012872,0.6822558459422283,0.3108665749656121
E01012804,0.9673295454545454,0.032670454545454544
E01012806,0.9509433962264151,0.04905660377358491
E01012807,0.9083469721767594,0.09165302782324058
E01012817,0.9778761061946902,0.022123893805309734
E01012819,0.9717868338557993,0.02821316614420063
E01012841,0.9653092006033183,0.03469079939668175
E01012844,0.8414239482200647,0.15857605177993528
E01012849,0.9044321329639889,0.09556786703601108
E01012895,0.9515050167224081,0.048494983277591976
E01012897,0.9444444444444444,0.05555555555555555
E01012898,0.9183673469387755,0.08163265306122448
E01012758,0.73806275579809,0.26193724420190995
E01012762,0.8476621417797888,0.15233785822021115
E01012763,0.4062205466540999,0.592836946277097
E01012866,0.945910290237467,0.05408970976253298
E01012870,0.9058171745152355,0.09002770083102493
E01012774,0.902332361516035,0.09766763848396501
E01012795,0.8912319644839067,0.10876803551609324
E01012797,0.9272727272727272,0.07272727272727272
E01012798,0.8192488262910798,0.1807511737089202
E01012801,0.9450222882615156,0.0549777117384844
E01012816,0.8945634266886326,0.10214168039538715
E01012848,0.7377300613496932,0.26226993865030673
E01012894,0.9621451104100947,0.03785488958990536
E01012896,0.9489671931956257,0.05103280680437424
E01012901,0.918918918918919,0.08108108108108109
E01012842,0.9574132492113565,0.04258675078864353
E01012843,0.892802450229709,0.10719754977029096
E01012845,0.9828125,0.0171875
E01012846,0.8982785602503912,0.10172143974960876
E01012847,0.9754716981132076,0.024528301886792454
E01012820,0.8393162393162393,0.1606837606837607
E01012899,0.9825834542815675,0.01741654571843251
E01012900,0.9640644361833953,0.03593556381660471
E01012902,0.9666136724960255,0.033386327503974564
E01012903,0.8732558139534884,0.12674418604651164
E01012796,0.9915966386554622,0.008403361344537815
E01012799,0.9767441860465116,0.023255813953488372
E01012800,0.923469387755102,0.07653061224489796
E01012802,0.9643916913946587,0.03560830860534125
E01012803,0.9637681159420289,0.036231884057971016
E01012850,0.4247787610619469,0.5732546705998034
E01012852,0.6033254156769596,0.39548693586698336
E01012856,0.6562874251497006,0.34251497005988024
E01012857,0.6654040404040404,0.3333333333333333
E01012867,0.7131782945736435,0.26744186046511625
E01012756,0.8859060402684564,0.11409395973154363
E01012757,0.7989203778677463,0.19973009446693657
E01012759,0.8386004514672686,0.1613995485327314
E01012760,0.9560723514211886,0.04263565891472868
E01012862,0.8384,0.1616
E01012805,0.8507670850767085,0.14644351464435146
E01012808,0.6247191011235955,0.3752808988764045
E01012809,0.7612704918032787,0.22643442622950818
E01012810,0.7546777546777547,0.2442827442827443
E01012811,0.5264937993235626,0.46674182638105977
E01012773,0.9691516709511568,0.030848329048843187
E01012776,0.962178517397882,0.036308623298033284
E01012863,0.971947194719472,0.028052805280528052
E01012864,0.6471321695760599,0.35286783042394015
E01012865,0.8118811881188119,0.18811881188118812
E01012770,0.964824120603015,0.03350083752093802
E01012771,0.9827856025039123,0.017214397496087636
E01012772,0.8754045307443366,0.12459546925566344
E01012775,0.9499263622974963,0.050073637702503684
E01012777,0.6258503401360545,0.3741496598639456
E01012851,0.18473074301295161,0.814587593728698
E01012854,0.18404423380726698,0.8143759873617693
E01012855,0.43441762854144805,0.565582371458552
E01033104,0.08639523336643495,0.913604766633565
E01033109,0.08342602892102335,0.9165739710789766
E01012859,0.7788595271210014,0.2211404728789986
E01012889,0.6600609756097561,0.3399390243902439
E01012891,0.4075666380051591,0.5915735167669819
